household;year;Aspiration_adaptation;Strategy_order;time_of_run;optimism;b_no;b_constant;remember_t3;remember_t2;remember_t1;income_outcome_t1start;income_outcome_t1end;income_outcome_t2;income_outcome_t3;leisure_outcome_t1start;leisure_outcome_t1end;leisure_outcome_t2;leisure_outcome_t3;food_outcome_t1start;food_outcome_t1end;food_outcome_t2;food_outcome_t3;satisficed;savings;value_of_consumed-products;food_purchases;costs_of_production;earnings_from_sales;maizecost;vegetablecost;coffeecost;supplementaryfeedcost;cowcost;maizesales;vegetablesales;coffeesales;buttersales;oxensales;bullsales;cowsales;test_maizecost;test_vegetablecost;test_coffeecost;test_feedcost;test_cowcost;test_maizesales;test_vegetablesales;test_coffeesales;test_buttersales;test_oxensales;test_bullsales;test_cowsales;income_threshold_mean;income_threshold_t1start;income_threshold_t1end;income_threshold_t2;income_threshold_t3;leisure_threshold_mean;leisure_threshold_t1start;leisure_threshold_t1end;leisure_threshold_t2;leisure_threshold_t3;food_threshold_mean;food_threshold_t1start;food_threshold_t1end;food_threshold_t2;food_threshold_t3;incomegap;leisuregap;foodgap;relativeimportanceincome;relativeimportanceleisure;relativeimportancefood;ew_income;ew_leisure;ew_food;chosen_strategy;income_expectation;leisure_expectation;food_expectation;maizeland;vegetableland;coffeeland;privatepasture;fallowland;farmland;unfertilisedland;moderatefertilisedland;highlyfertilisedland;veryhighlyfertilisedland;maizefertilisedland;vegetablefertilisedland;coffeefertilisedland;herd;on_supplementary_feed;adopted_feed
(household 63) ;11 ;no-experience ;defined-by-similarity ;04:21:40.529 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;22.9257091301911 ;23.98385779977362 ;21.917829587558874 ;20.94584237479032 ;no ;-17527.93164580055 ;26861.920735746455 ;16117.152441447872 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.008325581395348837 ;0.006 ;0.002553488372093023 ;0.01 ;0.01 ;14.520849933692439 ;14.686791490983161 ;14.640962881085008 ;14.567162942699404 ;14.152685617058697 ;23.134264493590244 ;23.98385779977362 ;25.089200776232687 ;22.9257091301911 ;21.917829587558874 ;0.008325581395348837 ;1.7337070765495817 ;0.20855536339914593 ;50.495049504950494 ;5.9405940594059405 ;43.56435643564357 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;23.98385779977362 ;0 ;0 ;0 ;0 ;1.5 ;1.5 ;1.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 64) ;11 ;no-experience ;defined-by-similarity ;04:21:40.529 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;209091.9434067444 ;209091.9434067444 ;209091.9434067444 ;209091.9434067444 ;12.00931654090181 ;12.00931654090181 ;12.00931654090181 ;12.00931654090181 ;10.491053115787551 ;10.974167255178696 ;10.027152264090168 ;9.588098776618002 ;no ;2236528.012323385 ;13011.067325800139 ;7374.640395480083 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;234925.45881341345 ;235079.495542216 ;235208.38838632574 ;234890.05167770354 ;234701.30340513372 ;14 ;14 ;14 ;14 ;14 ;10.585403022579802 ;10.974167255178696 ;11.480418159881118 ;10.491053115787551 ;10.02715226409017 ;25833.51540666906 ;1.9906834590981894 ;0.0943499067922513 ;33.55263157894737 ;3.9473684210526314 ;62.5 ;0 ;0 ;0 ;stick to current ;209091.9434067444 ;12.00931654090181 ;10.974167255178696 ;0 ;0.469377949455804 ;0 ;0 ;0.469377949455804 ;0.938755898911608 ;0.938755898911608 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 65) ;11 ;no-experience ;defined-by-similarity ;04:21:40.529 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;18693.664489437946 ;18693.664489437946 ;18693.664489437946 ;18693.664489437946 ;12.037156339991837 ;12.001531339991837 ;12.074102768563266 ;12.151959911420407 ;24.512408155560276 ;25.64353215118614 ;23.431216862952688 ;22.38803825237958 ;no ;46791.07280996101 ;31483.301463873926 ;17232.453605597082 ;3902.794142048111 ;22596.458631486057 ;0 ;0 ;3902.794142048111 ;0 ;0 ;0 ;0 ;22596.458631486057 ;0 ;0 ;0 ;0 ;0 ;0 ;4387.816081991196 ;0 ;0 ;0 ;0 ;22596.458631486057 ;0 ;0 ;0 ;0 ;20054.193069665933 ;21300.811545524288 ;21753.614261697912 ;20043.107356226563 ;17826.908383279948 ;13.8179714264325 ;13.64512217694673 ;13.52601149689577 ;13.841755958903152 ;14.093423276800905 ;24.734462085680967 ;25.64353215118614 ;26.825784490191136 ;24.512408155560276 ;23.431216862952688 ;1360.5285802279868 ;1.780815086440663 ;0.22205393012069052 ;50.505050505050505 ;34.34343434343434 ;15.151515151515152 ;0 ;0 ;0 ;stick to current ;18208.64254949486 ;12.074102768563266 ;25.64353215118614 ;0 ;0 ;0.196683673942857 ;0 ;0 ;0.196683673942857 ;0.196683673942857 ;0 ;0 ;0 ;0 ;0 ;0 ;7 ;0 ;0
(household 66) ;11 ;no-experience ;defined-by-similarity ;04:21:40.530 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;10572.228554395857 ;10231.56845825216 ;10898.471669540573 ;11209.655535080745 ;11.783740024440833 ;11.783740024440833 ;11.783740024440833 ;11.783740024440833 ;13.198194328837486 ;13.806515929094086 ;12.615617337507635 ;12.059931863328757 ;no ;129724.27202041686 ;7731.648920292688 ;0 ;888.0691737707567 ;11119.637632022917 ;888.0691737707567 ;0 ;0 ;0 ;0 ;11119.637632022917 ;0 ;0 ;0 ;0 ;0 ;0 ;888.0691737707567 ;0 ;0 ;0 ;0 ;11119.637632022917 ;0 ;0 ;0 ;0 ;0 ;0 ;12807.927835466062 ;12787.000282783581 ;12420.28562044117 ;12918.301883360336 ;12680.036358453111 ;13.392266229907918 ;13.340785105433621 ;13.283987568245115 ;13.410423027879059 ;13.457697057004948 ;13.317357558868189 ;13.806515929094086 ;14.443218272034974 ;13.198194328837486 ;12.615617337507636 ;2235.699281070205 ;1.6085262054670846 ;0.1191632300307024 ;60.95890410958904 ;15.068493150684931 ;23.972602739726025 ;0 ;0 ;0 ;stick to current ;10231.56845825216 ;11.783740024440833 ;13.806515929094086 ;0.6055017093891523 ;0 ;0 ;0 ;0 ;0.6055017093891523 ;0.2018339031297174 ;0.4036678062594348 ;0 ;0 ;0.4036678062594348 ;0 ;0 ;0 ;0 ;0
(household 67) ;11 ;no-experience ;defined-by-similarity ;04:21:40.530 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;60341.66855696998 ;59801.80216217735 ;60862.991527298276 ;61355.21799560587 ;8.392921348314603 ;8.392921348314603 ;8.392921348314603 ;8.392921348314603 ;20.948465056775266 ;21.912512190333512 ;20.017531181189035 ;19.138555344925447 ;no ;694073.9937378232 ;12271.006826586767 ;0 ;0 ;59801.80216217735 ;0 ;0 ;0 ;0 ;0 ;59801.80216217735 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;59801.80216217735 ;0 ;0 ;0 ;0 ;0 ;0 ;71497.7477456884 ;70312.3972364028 ;68807.78146329966 ;71950.6313147791 ;72952.05330876642 ;9.364037812172018 ;9.409973960233012 ;9.443470249508827 ;9.355600602687847 ;9.294008559888482 ;21.13552342068657 ;21.912512190333512 ;22.9239615360901 ;20.948465056775266 ;20.017531181189035 ;11156.079188718417 ;0.971116463857415 ;0.18705836391130504 ;37.77777777777778 ;7.777777777777778 ;54.44444444444444 ;0 ;0 ;0 ;stick to current ;59801.80216217735 ;8.392921348314603 ;21.912512190333512 ;2.65168539325843 ;0 ;0 ;0 ;0 ;2.65168539325843 ;2.65168539325843 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 68) ;11 ;no-experience ;defined-by-similarity ;04:21:40.530 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;156423.46150971417 ;156423.46150971417 ;134464.1922948571 ;134464.1922948571 ;2.781776986122456 ;2.781776986122456 ;2.8200448432653116 ;2.8596341289795992 ;45.625 ;45.625 ;45.625 ;45.625 ;no ;1503360.1183059334 ;25557.91260244787 ;0 ;12951.84779428571 ;169375.30930399988 ;12951.84779428571 ;0 ;0 ;0 ;0 ;169375.30930399988 ;0 ;0 ;0 ;0 ;0 ;0 ;12951.84779428571 ;0 ;0 ;0 ;0 ;169375.30930399988 ;0 ;0 ;0 ;0 ;0 ;0 ;151085.1337286509 ;152086.01594676258 ;162092.56424557918 ;151182.83755937245 ;149136.98998996755 ;3.059709348407358 ;3.050909817726986 ;3.0783857455851296 ;3.039240066472885 ;3.1062524265337377 ;45.625 ;45.625 ;45.625 ;45.625 ;45.625 ;-5338.327781063272 ;0.2779323622849019 ;0 ;45.625 ;53.125 ;1.25 ;0 ;0 ;0 ;stick to current ;156423.46150971417 ;2.8200448432653116 ;45.625 ;5.88720354285714 ;0 ;0 ;0 ;0 ;5.88720354285714 ;0 ;5.88720354285714 ;0 ;0 ;5.88720354285714 ;0 ;0 ;6 ;0 ;0
(household 69) ;11 ;no-experience ;defined-by-similarity ;04:21:40.530 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;20150.568154281453 ;19741.265642225517 ;13981.716032305827 ;14355.58383436889 ;18.100421067499465 ;18.100421067499465 ;18.100421067499465 ;18.100421067499465 ;15.853975846089439 ;16.584873189046473 ;15.154993480663945 ;14.487372405551335 ;no ;165649.121391497 ;9287.528985866025 ;0 ;2635.016414844919 ;22376.282057070435 ;2635.016414844919 ;0 ;0 ;0 ;0 ;22376.282057070435 ;0 ;0 ;0 ;0 ;0 ;0 ;2635.016414844919 ;0 ;0 ;0 ;0 ;22376.282057070435 ;0 ;0 ;0 ;0 ;0 ;0 ;15960.598633271547 ;16452.92206677915 ;19161.054454572564 ;16085.26950936493 ;14887.410138817791 ;21 ;21 ;21 ;21 ;21 ;15.997378834902731 ;16.584873189046473 ;17.349585503532815 ;15.853975846089439 ;15.154993480663945 ;-4189.969521009905 ;2.8995789325005354 ;0.1434029888132926 ;10.179640718562874 ;52.69461077844312 ;37.12574850299401 ;0 ;0 ;0 ;stick to current ;19741.265642225517 ;18.100421067499465 ;16.584873189046473 ;0.726901079957219 ;0 ;0 ;0 ;0 ;0.726901079957219 ;0 ;0 ;0.726901079957219 ;0 ;0.726901079957219 ;0 ;0 ;0 ;0 ;0
(household 70) ;11 ;no-experience ;defined-by-similarity ;04:21:40.530 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;9268.340235843996 ;17998.340235843996 ;9416.605633286741 ;9416.605633286741 ;12.52329372021077 ;12.52329372021077 ;12.52329372021077 ;12.52329372021077 ;12.80249865302622 ;13.035714285714286 ;12.252241661031231 ;11.680784372699563 ;no ;11337.193219029083 ;15272 ;8760 ;1843.3773693335716 ;19841.717605177568 ;0 ;0 ;1843.3773693335716 ;0 ;0 ;0 ;0 ;11111.717605177568 ;0 ;8730 ;0 ;0 ;0 ;0 ;2072.4641300439775 ;0 ;0 ;0 ;0 ;11111.717605177568 ;0 ;0 ;0 ;0 ;12207.07413906106 ;11850.37671408097 ;11120.465293337342 ;12447.612766943115 ;12488.321562202142 ;14 ;14 ;14 ;14 ;14 ;12.7721570592689 ;13.035714285714286 ;13.035714285714286 ;12.80249865302622 ;12.252241661031231 ;2938.733903217064 ;1.47670627978923 ;-0.03034159375731882 ;65.38461538461539 ;24.615384615384617 ;10 ;0 ;0 ;0 ;stick to current ;9039.25347513359 ;12.52329372021077 ;13.035714285714286 ;0 ;0 ;0.0928981186984615 ;0 ;0.0928981186984615 ;0.185796237396923 ;0.185796237396923 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 71) ;11 ;no-experience ;defined-by-similarity ;04:21:40.530 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.29950186741691 ;12.29950186741691 ;12.29950186741691 ;12.29950186741691 ;19.702502076105198 ;20.61108872268604 ;18.834336215217718 ;18.003005145764693 ;no ;-13553.38095562005 ;15086.26637757571 ;4252.8680314458325 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.004853759417409788 ;0.01 ;0.008315808262165596 ;2.117847485127093E-4 ;0.002553488372093023 ;13.89108721182842 ;13.852530000314019 ;13.828943095344542 ;13.89596812212136 ;13.953168827114936 ;19.880941634932647 ;20.61108872268604 ;21.561345357347992 ;19.702502076105198 ;18.834336215217718 ;0.004853759417409788 ;1.5915853444115111 ;0.17843955882744922 ;38.37837837837838 ;19.45945945945946 ;42.16216216216216 ;0 ;0 ;0 ;stick to current ;0 ;12.29950186741691 ;20.61108872268604 ;0.294266114489796 ;0 ;0 ;0 ;0 ;0.294266114489796 ;0.294266114489796 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 72) ;11 ;no-experience ;defined-by-similarity ;04:21:40.531 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;24447.62562221354 ;24447.62562221354 ;24447.62562221354 ;23239.58029121781 ;4.570746935325491 ;4.614300506754063 ;4.614300506754063 ;4.0775971042435115 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;319552.2024133122 ;7300 ;0 ;1886.5587273592846 ;26334.184349572824 ;1886.5587273592846 ;0 ;0 ;0 ;0 ;26334.184349572824 ;0 ;0 ;0 ;0 ;0 ;0 ;1886.5587273592846 ;0 ;0 ;0 ;0 ;26334.184349572824 ;0 ;0 ;0 ;0 ;0 ;0 ;30612.218767053746 ;29360.11199915813 ;28054.050683937945 ;30849.41859132713 ;32510.211212855782 ;4.837442977798615 ;4.896193179521985 ;5.020989619385179 ;4.7530442331436245 ;4.858290731679036 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;6164.593144840204 ;0.2666960424731242 ;0 ;54.45544554455446 ;16.831683168316832 ;28.71287128712871 ;0 ;0 ;0 ;stick to current ;24447.62562221354 ;4.614300506754063 ;13.035714285714286 ;0.9716182286828934 ;0 ;0 ;0.3238727428942978 ;0 ;1.2954909715771912 ;0.6477454857885956 ;0.3238727428942978 ;0.3238727428942978 ;0 ;0.6477454857885956 ;0 ;0 ;1 ;0 ;0
(household 73) ;11 ;no-experience ;defined-by-similarity ;04:21:40.531 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;34776.67997223797 ;38245.36784132594 ;34776.67997223797 ;34776.67997223797 ;19.149294952796826 ;19.149294952796826 ;19.149294952796826 ;19.149294952796826 ;14.116365143578397 ;14.769233355795402 ;13.497855488574194 ;12.890505205869392 ;no ;300428.8021153008 ;15918.987204417515 ;7881.859830206508 ;43.84797306296298 ;38289.2158143889 ;0 ;43.84797306296298 ;0 ;0 ;0 ;0 ;38289.2158143889 ;0 ;0 ;0 ;0 ;0 ;0 ;43.84797306296298 ;0 ;0 ;0 ;0 ;38289.2158143889 ;0 ;0 ;0 ;0 ;0 ;40122.80664833907 ;39723.4188315809 ;39303.83276891445 ;40253.95355673714 ;40644.98435590667 ;21 ;21 ;21 ;21 ;21 ;14.24581935915663 ;14.7692333557954 ;15.449440626574965 ;14.116365143578397 ;13.497855488574196 ;5346.126676101099 ;1.8507050472031743 ;0.12945421557823344 ;38.4 ;56.00000000000001 ;5.6000000000000005 ;0 ;0 ;0 ;buy fertiliser ;38245.36784132594 ;19.149294952796826 ;14.769233355795402 ;0.06263996151851854 ;0.03131998075925927 ;0 ;0 ;0 ;0.09395994227777782 ;0.06263996151851854 ;0 ;0.03131998075925927 ;0 ;0 ;0.03131998075925927 ;0 ;0 ;0 ;0
(household 74) ;11 ;no-experience ;defined-by-similarity ;04:21:40.531 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.440445843802214 ;12.440445843802214 ;12.440445843802214 ;12.440445843802214 ;18.136691521810786 ;18.97288530357855 ;17.33725751499823 ;16.57328833737548 ;no ;-38106.553965209394 ;15563.202767750174 ;5926.064397295422 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.004853759417409788 ;0.01 ;0.008315808262165596 ;2.117847485127093E-4 ;0.002553488372093023 ;14.14902981755683 ;14.031527540188671 ;13.96424112900853 ;14.161783359471396 ;14.341403603947667 ;18.30081124282693 ;18.97288530357855 ;19.84767569430021 ;18.136691521810786 ;17.33725751499823 ;0.004853759417409788 ;1.7085839737546156 ;0.1641197210161458 ;22.123893805309734 ;49.557522123893804 ;28.31858407079646 ;0 ;0 ;0 ;stick to current ;0 ;12.440445843802214 ;18.97288530357855 ;0.209213714946939 ;0 ;0 ;0 ;0 ;0.209213714946939 ;0.209213714946939 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 75) ;11 ;no-experience ;defined-by-similarity ;04:21:40.531 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;9.306540905689477 ;9.735634488722098 ;8.894902827793427 ;8.500185149098241 ;no ;-56715.365613857255 ;10903.91062736875 ;6542.34637642125 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.004853759417409788 ;0.01 ;0.008315808262165596 ;2.117847485127093E-4 ;0.002553488372093023 ;14 ;14 ;14 ;14 ;14 ;9.39043168977382 ;9.735634488722098 ;10.184665360320249 ;9.306540905689477 ;8.894902827793427 ;0.004853759417409788 ;1.2128571428571426 ;0.08389078408434258 ;44.44444444444444 ;20.37037037037037 ;35.18518518518518 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;9.735634488722098 ;0 ;0 ;0 ;0.215752187831193 ;0 ;0.215752187831193 ;0.215752187831193 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 76) ;11 ;no-experience ;defined-by-similarity ;04:21:40.531 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;1167.6202392400417 ;1167.6202392400417 ;12.678860727823492 ;12.678860727823492 ;12.524838733533016 ;12.524838733533016 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;no ;-175102.53280860864 ;36403.986385836004 ;19768.7836630032 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;2358.0179280668267 ;1138.2619035571315 ;134.06693110491597 ;2378.283808184446 ;4523.179952007849 ;14.381198932516854 ;14.119931682164626 ;14.059876074160846 ;14.400290933180804 ;14.822841982154939 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;2358.0179280668267 ;1.702338204693362 ;0 ;69.87951807228916 ;18.072289156626507 ;12.048192771084338 ;0 ;0 ;0 ;stick to current ;0 ;12.678860727823492 ;32.589285714285715 ;0.0653426642444445 ;0 ;0 ;0 ;0.0653426642444445 ;0.130685328488889 ;0.130685328488889 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 77) ;11 ;no-experience ;defined-by-similarity ;04:21:40.532 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;7444.473084033617 ;7444.473084033617 ;18016.47308403362 ;7444.473084033617 ;18.930418600794553 ;18.930418600794553 ;18.930418600794553 ;18.886865029365985 ;24.314470538949035 ;25.43514149343719 ;23.241930394431176 ;22.219638271132336 ;no ;-17622.9322965705 ;27598.976283581032 ;14413.556456707449 ;1629.7704112468207 ;9074.243495280438 ;0 ;0 ;1629.7704112468207 ;0 ;0 ;0 ;0 ;9074.243495280438 ;0 ;0 ;0 ;0 ;0 ;0 ;1832.311046943775 ;0 ;0 ;0 ;0 ;9074.243495280438 ;0 ;0 ;0 ;0 ;9629.928231882004 ;12799.45778659764 ;12455.97585939575 ;7525.1207732206885 ;7081.986221385824 ;28 ;28 ;28 ;28 ;28 ;24.534160672335275 ;25.43514149343719 ;26.071428571428573 ;24.314470538949035 ;23.241930394431176 ;2185.4551478483872 ;9.069581399205447 ;0.21969013338624066 ;25.179856115107913 ;5.755395683453238 ;69.06474820143885 ;0 ;0 ;0 ;stick to current ;7241.932448336663 ;18.930418600794553 ;25.43514149343719 ;0.082133266705983 ;0 ;0.082133266705983 ;0.164266533411966 ;0 ;0.328533066823932 ;0.328533066823932 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;no
(household 78) ;11 ;no-experience ;defined-by-similarity ;04:21:40.532 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;7091.798572125479 ;6404.69997366284 ;7741.946747225993 ;8382.43054413561 ;18.427007641419443 ;18.427007641419443 ;18.427007641419443 ;18.427007641419443 ;26.519321317370736 ;27.746283100339735 ;25.358342433262674 ;24.214621367352645 ;no ;89326.94272801519 ;15537.918536190253 ;0 ;2768.3250444037762 ;9173.025018066617 ;2768.3250444037762 ;0 ;0 ;0 ;0 ;9173.025018066617 ;0 ;0 ;0 ;0 ;0 ;0 ;2768.3250444037762 ;0 ;0 ;0 ;0 ;9173.025018066617 ;0 ;0 ;0 ;0 ;0 ;0 ;9729.905845520323 ;9193.42611762124 ;8465.949150474622 ;9883.691512332209 ;10464.89085552085 ;20.723712226799233 ;20.732279612662726 ;20.73537652987496 ;20.723617785535538 ;20.708432594140493 ;26.762938137193096 ;27.746283100339735 ;29.02396968643666 ;26.519321317370736 ;25.358342433262678 ;2638.107273394844 ;2.296704585379789 ;0.2436168198223605 ;60 ;36.36363636363637 ;3.6363636363636362 ;0 ;0 ;0 ;stick to current ;6404.69997366284 ;18.427007641419443 ;27.746283100339735 ;0.5298229750055075 ;0 ;0 ;0 ;0 ;0.5298229750055075 ;0 ;0 ;0 ;0.5298229750055075 ;0.5298229750055075 ;0 ;0 ;0 ;0 ;0
(household 79) ;11 ;no-experience ;defined-by-similarity ;04:21:40.532 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;24272.301083452912 ;34890.16935897487 ;24903.766715587124 ;25516.01296053533 ;10.670839285714285 ;10.670839285714285 ;10.670839285714285 ;10.670839285714285 ;25.65214092240551 ;26.836751144687735 ;24.524523722165846 ;23.431226856186917 ;no ;287363.86925700144 ;15028.580641025132 ;0 ;4531.25 ;39421.41935897487 ;4531.25 ;0 ;0 ;0 ;0 ;39421.41935897487 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;4531.25 ;0 ;0 ;0 ;39421.41935897487 ;0 ;0 ;0 ;0 ;0 ;0 ;29704.253919283998 ;30635.44908453115 ;29722.84276263372 ;30161.76950858609 ;27341.829237885984 ;12.137344285961193 ;11.95147478270239 ;11.8891212717264 ;12.13796400155484 ;12.470979818436565 ;25.885787713072567 ;26.83675114468774 ;28.073447646121952 ;25.65214092240551 ;24.524523722165846 ;5431.952835831085 ;1.466505000246908 ;0.23364679066705563 ;27.142857142857142 ;37.142857142857146 ;35.714285714285715 ;0 ;0 ;0 ;buy fertiliser ;34890.16935897487 ;10.670839285714285 ;26.836751144687735 ;1.25 ;0 ;0 ;0 ;0 ;1.25 ;0 ;0 ;1.25 ;0 ;1.25 ;0 ;0 ;1 ;0 ;0
(household 80) ;11 ;no-experience ;defined-by-similarity ;04:21:40.532 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;36.558790625801606 ;38.2455627042905 ;34.950146181537775 ;33.403519619740926 ;no ;-222164.88692989238 ;42835.030228805364 ;25701.01813728322 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;3057.111954669874 ;2299.8448250431975 ;1039.136686693914 ;3384.9054443428877 ;3928.502553488372 ;14.382401651254947 ;14.361959540554484 ;14.362191060231767 ;14.379688558518621 ;14.423267089620273 ;36.89077790417746 ;38.2455627042905 ;39.10714285714286 ;36.558790625801606 ;34.950146181537775 ;3057.111954669874 ;1.5952587941120893 ;0.3319872783758555 ;35.86497890295359 ;36.708860759493675 ;27.42616033755274 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;38.2455627042905 ;0 ;0 ;0 ;0.767171794311706 ;0 ;0.767171794311706 ;0.767171794311706 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 81) ;11 ;no-experience ;defined-by-similarity ;04:21:40.532 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;35021.85204105085 ;35021.85204105085 ;25053.71496643624 ;25053.71496643624 ;24.601933780472383 ;24.696915923329524 ;24.66393378047238 ;24.66393378047238 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;no ;109281.87730272603 ;61088 ;35040 ;12436.877946221164 ;47458.72998727202 ;0 ;0 ;12436.877946221164 ;0 ;0 ;0 ;0 ;38728.72998727202 ;0 ;8730 ;0 ;0 ;0 ;0 ;7284.1772145510095 ;0 ;0 ;0 ;0 ;38728.72998727202 ;0 ;0 ;0 ;0 ;24883.710781695783 ;23881.15312686086 ;29637.374349913684 ;24258.561343443223 ;27626.038717777483 ;27.38789184580621 ;27.7559261102218 ;27.89004128633267 ;27.37419380962959 ;26.745977224123077 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;52.142857142857146 ;-10138.141259355067 ;2.7859580653338263 ;0 ;41.35338345864661 ;3.007518796992481 ;55.639097744360896 ;0 ;0 ;0 ;stick to current ;31444.552772721006 ;24.696915923329524 ;52.142857142857146 ;0 ;0 ;0.326512941617778 ;0 ;1.306051766471112 ;1.63256470808889 ;1.63256470808889 ;0 ;0 ;0 ;0 ;0 ;0 ;8 ;0 ;0
